"txNomeParlamentar";"ideCadastro";"nuCarteiraParlamentar";"nuLegislatura";"sgUF";"sgPartido";"codLegislatura";"numSubCota";"txtDescricao";"numEspecificacaoSubCota";"txtDescricaoEspecificacao";"txtFornecedor";"txtCNPJCPF";"txtNumero";"indTipoDocumento";"datEmissao";"vlrDocumento";"vlrGlosa";"vlrLiquido";"numMes";"numAno";"numParcela";"txtPassageiro";"txtTrecho";"numLote";"numRessarcimento";"vlrRestituicao";"nuDeputadoId";"ideDocumento"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"MASTER TOWER";"047.883.560/0019-2";"00297053";"1";"2018-12-12T00:00:00";"377.48";"14.36";"363.12";"1";"2019";"0";"";"";"1554448";"";"";"3163";"6738625"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"MASTER TOWER";"047.883.560/0019-2";"00297054";"1";"2018-12-12T00:00:00";"385.21";"14.66";"370.55";"1";"2019";"0";"";"";"1554448";"";"";"3163";"6738623"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"1";"MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR";"0";"";"MASTER TOWER";"047.883.560/0019-2";"00297055";"1";"2018-12-12T00:00:00";"393.2";"14.96";"378.24";"1";"2019";"0";"";"";"1554448";"";"";"3163";"6738619"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO SENNA LTDA";"026.651.240/0011-1";"197526";"0";"2019-01-29T00:00:00";"242.82";"0";"242.82";"1";"2019";"0";"";"";"1565480";"";"";"3163";"6756910"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"Avenida Comercio de Combustivel LTDA";"175.984.030/0018-7";"26974";"0";"2019-01-17T00:00:00";"207.82";"0";"207.82";"1";"2019";"0";"";"";"1565480";"";"";"3163";"6756904"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"Avenida Comercio de Combustivel LTDA";"175.984.030/0018-7";"63351";"0";"2019-01-18T00:00:00";"150";"0";"150";"1";"2019";"0";"";"";"1565480";"";"";"3163";"6756922"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"DRA 4 DERIVADOS DE PETROLEO LTDA";"192.570.420/0013-0";"252748";"4";"2019-01-25T00:00:00";"150";"0";"150";"1";"2019";"0";"";"";"1557758";"";"";"3163";"6746017"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"GUARAVE GUARAPARI VEICULOS LTDA";"270.204.450/0019-0";"000041766";"0";"2019-01-14T00:00:00";"213.07";"0";"213.07";"1";"2019";"0";"";"";"1554450";"";"";"3163";"6738714"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO ARVOREDO LTDA";"270.662.730/0019-5";"57032";"0";"2019-01-04T00:00:00";"120.05";"0";"120.05";"1";"2019";"0";"";"";"1554450";"";"";"3163";"6738746"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO ARVOREDO LTDA";"270.662.730/0019-5";"60655";"0";"2019-01-24T00:00:00";"136.31";"0";"136.31";"1";"2019";"0";"";"";"1565480";"";"";"3163";"6756913"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO ARVOREDO LTDA";"270.662.730/0027-6";"34349";"0";"2019-01-10T00:00:00";"45.22";"0";"45.22";"1";"2019";"0";"";"";"1554450";"";"";"3163";"6738734"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO ARVOREDO LTDA";"270.662.730/0027-6";"34958";"0";"2019-01-16T00:00:00";"159.2";"0";"159.2";"1";"2019";"0";"";"";"1555380";"";"";"3163";"6741442"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO ARVOREDO LTDA";"270.662.730/0027-6";"35852";"0";"2019-01-24T00:00:00";"40";"0";"40";"1";"2019";"0";"";"";"1565480";"";"";"3163";"6756919"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO SETE IRMÃOS LTDA";"036.196.620/0013-2";"52098";"0";"2019-01-22T00:00:00";"238.02";"0";"238.02";"1";"2019";"0";"";"";"1565480";"";"";"3163";"6756927"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"VALOR POSTOS - PRAIA DO MORRO LTDA";"090.768.620/0017-2";"31922";"0";"2019-01-01T00:00:00";"189.99";"0";"189.99";"1";"2019";"0";"";"";"1554450";"";"";"3163";"6738731"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"VIEIRA REVENDEDORA DE PETROLEO LTDA";"277.799.170/0019-2";"62516";"0";"2019-01-28T00:00:00";"100.03";"0";"100.03";"1";"2019";"0";"";"";"1565480";"";"";"3163";"6756924"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"11";"SERVIÇOS POSTAIS";"0";"";"SPECIAL SERVICOS POSTAIS LTDA";"323.988.770/0017-9";"1582019217";"1";"2019-01-10T00:00:00";"8.45";"0";"8.45";"1";"2019";"0";"";"";"1553686";"";"";"3163";"6736709"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"11";"SERVIÇOS POSTAIS";"0";"";"SPECIAL SERVICOS POSTAIS LTDA";"323.988.770/0017-9";"1582019516";"1";"2019-01-10T00:00:00";"56.4";"0";"56.4";"1";"2019";"0";"";"";"1553686";"";"";"3163";"6736713"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"11";"SERVIÇOS POSTAIS";"0";"";"SPECIAL SERVICOS POSTAIS LTDA";"323.988.770/0017-9";"1584096299";"1";"2019-01-15T00:00:00";"56.4";"0";"56.4";"1";"2019";"0";"";"";"1554458";"";"";"3163";"6738630"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"11";"SERVIÇOS POSTAIS";"0";"";"SPECIAL SERVICOS POSTAIS LTDA";"323.988.770/0017-9";"1587329574";"1";"2019-01-21T00:00:00";"65.4";"0";"65.4";"1";"2019";"0";"";"";"1565512";"";"";"3163";"6757040"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"11";"SERVIÇOS POSTAIS";"0";"";"SPECIAL SERVICOS POSTAIS LTDA";"323.988.770/0017-9";"1587339386";"1";"2019-01-21T00:00:00";"34.1";"0";"34.1";"1";"2019";"0";"";"";"1565512";"";"";"3163";"6757048"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"11";"SERVIÇOS POSTAIS";"0";"";"SPECIAL SERVICOS POSTAIS LTDA";"323.988.770/0017-9";"1587546475";"1";"2019-01-22T00:00:00";"56.4";"0";"56.4";"1";"2019";"0";"";"";"1555380";"";"";"3163";"6741448"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"LOCAR 1000 LOCADORA DE VEICULOS LTDA ME";"193.747.910/0014-8";"167";"4";"2019-01-06T00:00:00";"3800";"0";"3800";"1";"2019";"0";"";"";"1552528";"";"";"3163";"6733549"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"56";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0311-2";"218143";"4";"2019-02-01T00:00:00";"171.77";"0";"171.77";"2";"2019";"0";"";"";"1559427";"";"";"3163";"6748767"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"56";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0311-2";"219811";"4";"2019-02-06T00:00:00";"100";"0";"100";"2";"2019";"0";"";"";"1566393";"";"";"3163";"6759518"
"NORMA AYUB";"66179";"282";"";"ES";"DEM";"56";"11";"SERVIÇOS POSTAIS";"0";"";"EMPRESA BRASILEIRA DE CORREIOS E TELÉGRAFOS";"340.283.164/9974-4";"S/N";"1";"2019-02-06T00:00:00";"56.4";"0";"56.4";"2";"2019";"0";"";"";"1566392";"";"";"3163";"6759530"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266212";"1";"2019-01-18T15:43:45";"48.8";"0";"48.8";"1";"2019";"0";"";"";"0";"0";"";"2917";"0"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - AVIANCA";"025.758.290/0014-8";"Bilhete: 2442978440";"0";"2019-01-07T00:00:00";"1350.27";"0";"1350.27";"1";"2019";"0";"FAUSTO PINATO";"CGH/BSB";"0";"0";"";"2917";"1630484"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.628502";"0";"2019-01-14T00:00:00";"1530.17";"0";"1530.17";"1";"2019";"0";"FAUSTO PINATO";"CGH/BSB";"0";"0";"";"2917";"1634591"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2188.845387";"0";"2019-01-16T00:00:00";"1528.39";"0";"1528.39";"1";"2019";"0";"FAUSTO PINATO";"BSB/CGH";"0";"0";"";"2917";"1634706"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2189.098132";"0";"2019-01-18T00:00:00";"827.39";"0";"827.39";"1";"2019";"0";"FAUSTO PINATO";"SJP/CGH";"0";"0";"";"2917";"1634798"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"55";"999";"Emissão Bilhete Aéreo";"0";"";"Cia Aérea - TAM";"020.128.620/0016-0";"Bilhete: 957-2189.100223";"0";"2019-01-18T00:00:00";"1426.17";"0";"1426.17";"1";"2019";"0";"FAUSTO PINATO";"CGH/BSB";"0";"0";"";"2917";"1634799"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2272505";"1";"2019-02-07T13:05:40";"24.11";"0";"24.11";"2";"2019";"0";"";"";"0";"0";"";"2917";"0"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2272544";"1";"2019-02-07T17:36:47";"35.17";"0";"35.17";"2";"2019";"0";"";"";"0";"0";"";"2917";"0"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"AUTO POSTO BRASIL DE FERNANDOPOLIS LTDA";"469.334.380/0012-3";"9879";"4";"2019-01-03T00:00:00";"1169.39";"0";"1169.39";"1";"2019";"0";"";"";"1554436";"";"";"2917";"6738673"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"BARROS & SERRA SERVICOS EXECUTIVOS RENT A CAR EIRE";"209.271.670/0010-0";"162";"4";"2019-01-02T00:00:00";"5000";"0";"5000";"1";"2019";"0";"";"";"1554392";"";"";"2917";"6738313"
"FAUSTO PINATO";"66828";"355";"";"SP";"PP";"55";"120";"LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES";"0";"";"BARROS & SERRA SERVICOS EXECUTIVOS RENT A CAR EIRE";"209.271.670/0010-0";"163";"4";"2019-01-02T00:00:00";"5900";"0";"5900";"1";"2019";"0";"";"";"1554392";"";"";"2917";"6738568"
"IRACEMA PORTELLA";"67138";"113";"";"PI";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265717";"1";"2019-01-14T11:30:25";"43.4";"0";"43.4";"1";"2019";"0";"";"";"0";"0";"";"2320";"0"
"IRACEMA PORTELLA";"67138";"113";"";"PI";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2265725";"1";"2019-01-14T12:46:31";"58.91";"0";"58.91";"1";"2019";"0";"";"";"0";"0";"";"2320";"0"
"IRACEMA PORTELLA";"67138";"113";"";"PI";"PP";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - SEDEX CONVENCIONAL";"000.000.000/0000-7";"RSP : 2266614";"1";"2019-01-25T11:18:19";"43.4";"0";"43.4";"1";"2019";"0";"";"";"0";"0";"";"2320";"0"
"IRACEMA PORTELLA";"67138";"113";"";"PI";"PP";"56";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - MALA DIRETA POSTAL BÁSICA";"000.000.000/0000-7";"RSP : 2272655";"1";"2019-02-11T12:28:51";"45.58";"0";"45.58";"2";"2019";"0";"";"";"0";"0";"";"2320";"0"
"IRACEMA PORTELLA";"67138";"113";"";"PI";"PP";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"3";"Aeronaves";"J W SARAIVA E CIA LTDA";"235.094.410/0011-9";"7957";"4";"2019-01-04T00:00:00";"3862.2";"0";"3862.2";"1";"2019";"0";"";"";"1553113";"";"";"2320";"6735068"
"IRACEMA PORTELLA";"67138";"113";"";"PI";"PP";"55";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"IFT.COM EDITORAÇÃO ELETRONICA LTDA";"138.454.950/0010-0";"122";"4";"2019-01-31T00:00:00";"7500";"0";"7500";"1";"2019";"0";"";"";"1558189";"";"";"2320";"6747101"
"IRACEMA PORTELLA";"67138";"113";"";"PI";"PP";"55";"4";"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.";"0";"";"MIDIAPRESS COMUNICAÇÃO DIGITAL LTDA -EPP";"206.897.070/0016-4";"211";"0";"2019-01-30T00:00:00";"6000";"0";"6000";"1";"2019";"0";"";"";"1558187";"";"";"2320";"6747068"
"IRACEMA PORTELLA";"67138";"113";"";"PI";"PP";"55";"8";"SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.";"0";"";"DIST DE ELETRONICOS LTDA EPP. GRUPO DIPREL";"003.661.200/0010-7";"65504";"4";"2019-01-03T00:00:00";"234.06";"0";"234.06";"1";"2019";"0";"";"";"1558188";"";"";"2320";"6747094"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0370-8";"262493";"4";"2019-01-25T00:00:00";"143.64";"0";"143.64";"1";"2019";"0";"";"";"1556966";"";"";"3054";"6744010"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0630-8";"304026";"4";"2019-01-18T00:00:00";"200";"0";"200";"1";"2019";"0";"";"";"1555398";"";"";"3054";"6741492"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0630-8";"307166";"4";"2019-01-24T00:00:00";"266.74";"0";"266.74";"1";"2019";"0";"";"";"1556966";"";"";"3054";"6744006"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"CASCOL COMBUSTIVEIS PARA VEICULOS LTDA";"003.065.970/0630-8";"307167";"4";"2019-01-24T00:00:00";"146";"0";"146";"1";"2019";"0";"";"";"1556966";"";"";"3054";"6744008"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"Lider Comercio de Combustiveis LTDA";"174.030.530/0031-8";"149676";"0";"2019-01-11T00:00:00";"172.2";"0";"172.2";"1";"2019";"0";"";"";"1554492";"";"";"3054";"6738913"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"LORENA COMERCIO DE PRODUTOS DE PETROLEO";"062.663.440/0020-4";"147888";"0";"2019-01-09T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1554492";"";"";"3054";"6738894"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MANGUEIRAO COMERCIO DE COMBUSTIVEIS E TRANSPORTE LTDA";"169.234.200/0018-0";"1318";"4";"2019-01-27T00:00:00";"2800";"0";"2800";"1";"2019";"0";"";"";"1556966";"";"";"3054";"6744015"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"MANGUEIRAO COMERCIO DE COMBUSTIVEIS E TRANSPORTE LTDA";"169.234.200/0018-0";"1319";"4";"2019-01-27T00:00:00";"3200";"2079.61";"1120.39";"1";"2019";"0";"";"";"1556966";"";"";"3054";"6744019"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"Matsuse Comercio de Derivados de Petroleo Ltda";"025.034.520/0011-1";"569368";"0";"2019-01-10T00:00:00";"272.02";"0";"272.02";"1";"2019";"0";"";"";"1554492";"";"";"3054";"6738897"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO 89 LTDA";"008.002.920/0014-7";"11664";"0";"2019-01-14T00:00:00";"235";"0";"235";"1";"2019";"0";"";"";"1554492";"";"";"3054";"6738891"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO CAMILA COMERCIO VAREJISTA DE COMBUSTIVEIS LTDA";"096.314.550/0018-0";"584376";"0";"2019-01-05T00:00:00";"50";"0";"50";"1";"2019";"0";"";"";"1554492";"";"";"3054";"6738900"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO QUATRO LTDA";"835.796.800/0017-7";"228506";"0";"2019-01-01T00:00:00";"70";"0";"70";"1";"2019";"0";"";"";"1554496";"";"";"3054";"6738905"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO TIDA LTDA EPP";"129.332.000/0018-6";"295005";"0";"2019-01-13T00:00:00";"324.01";"0";"324.01";"1";"2019";"0";"";"";"1554492";"";"";"3054";"6738903"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"3";"COMBUSTÍVEIS E LUBRIFICANTES.";"1";"Veículos Automotores";"POSTO VIA ESTRUTURAL COMERCIO DE DERIVADOS DE PETROLEO LTDA";"052.461.230/0012-0";"306727";"4";"2019-01-17T00:00:00";"100";"0";"100";"1";"2019";"0";"";"";"1555398";"";"";"3054";"6741495"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"9";"PASSAGENS AÉREAS";"0";"";"AZUL LINHAS AÉREAS BRASILEIRAS S.A.";"092.962.950/0148-4";"145958414";"0";"2019-01-16T00:00:00";"1244.17";"0";"1244.17";"1";"2019";"0";"";"";"1554323";"";"";"3054";"6738356"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2265318";"1";"2019-01-04T15:21:44";"545.76";"0";"545.76";"1";"2019";"0";"";"";"0";"0";"";"3054";"0"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2265388";"1";"2019-01-07T16:20:21";"467.78";"0";"467.78";"1";"2019";"0";"";"";"0";"0";"";"3054";"0"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2265684";"1";"2019-01-10T16:02:33";"250.03";"0";"250.03";"1";"2019";"0";"";"";"0";"0";"";"3054";"0"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2265691";"1";"2019-01-10T16:03:09";"262.4";"0";"262.4";"1";"2019";"0";"";"";"0";"0";"";"3054";"0"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2265910";"1";"2019-01-15T13:32:33";"209.92";"0";"209.92";"1";"2019";"0";"";"";"0";"0";"";"3054";"0"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"11";"SERVIÇOS POSTAIS";"0";"";"CORREIOS - ENCOMENDA PAC";"000.000.000/0000-7";"RSP : 2266454";"1";"2019-01-23T14:21:59";"66.91";"0";"66.91";"1";"2019";"0";"";"";"0";"0";"";"3054";"0"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"Aurora Confeitaria Ltda.";"081.645.160/0018-3";"424075";"0";"2019-01-15T00:00:00";"65";"0";"65";"1";"2019";"0";"";"";"1554319";"";"";"3054";"6738348"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"CG ALIMENTOS EIRELI";"367.608.740/0019-4";"104601";"4";"2019-01-16T00:00:00";"21.3";"0";"21.3";"1";"2019";"0";"";"";"1554976";"";"";"3054";"6740223"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"CPQ BRASIL S A";"745.520.680/0143-4";"1532";"4";"2019-01-18T00:00:00";"28";"0";"28";"1";"2019";"0";"";"";"1555399";"";"";"3054";"6741488"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"F & L Empreendimentos Comerciais LTDA - ME";"108.415.470/0114-5";"721976";"0";"2019-01-03T00:00:00";"39";"0";"39";"1";"2019";"0";"";"";"1554319";"";"";"3054";"6738341"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"HADCO COMERCIO DE ALIMENTOS LTDA";"375.057.570/0030-9";"232331";"4";"2019-01-17T00:00:00";"33";"0";"33";"1";"2019";"0";"";"";"1554976";"";"";"3054";"6740140"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"LANCHONETE GALO REI LTDA";"626.501.220/0018-0";"000430";"4";"2019-01-14T00:00:00";"11.5";"0";"11.5";"1";"2019";"0";"";"";"1554320";"";"";"3054";"6738324"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"LANCHONETE GALO REI LTDA";"626.501.220/0018-0";"000431";"4";"2019-01-15T00:00:00";"14";"0";"14";"1";"2019";"0";"";"";"1554320";"";"";"3054";"6738323"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"PAVAN & CIA LTDA.";"157.638.240/0019-0";"012241";"0";"2019-01-18T00:00:00";"74";"0";"74";"1";"2019";"0";"";"";"1555397";"";"";"3054";"6741508"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"S & F RESTAURANTE LTDA. - ME";"012.623.840/0018-3";"043182";"0";"2019-01-05T00:00:00";"23";"0";"23";"1";"2019";"0";"";"";"1554319";"";"";"3054";"6738345"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"TEGA COMERCIO DE LIVROS E REVISTAS LTDA";"059.973.720/0031-0";"150785";"4";"2019-01-17T00:00:00";"8";"0";"8";"1";"2019";"0";"";"";"1554976";"";"";"3054";"6740218"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"VL PIZZARIA";"189.601.570/0012-4";"220743";"0";"2019-01-18T00:00:00";"19";"0";"19";"1";"2019";"0";"";"";"1556965";"";"";"3054";"6744005"
"JÚLIA MARINHO";"67312";"34";"2015";"PA";"PSC";"55";"13";"FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR";"0";"";"ZUNZAL COMERCIO DE ALIMENTOS LTDA.";"081.764.560/0097-6";"051028";"4";"2019-01-09T00:00:00";"29.49";"0";"29.49";"1";"2019";"0";"";"";"1554320";"";"";"3054";"6738315"
